deviceID,sessionID,time,lat,long,sessionStart,sessionEnd,gapStart,gapEnd,timeDiff,x,y,distDiff
,0017f6bb4c9747369843223faf23673e,2016-09-11 23:43:37,-35.038940000000004,150.6683,False,False,,,0.08333333333333333,3017119.2104138993,2702207.7789311204,0.0
,0017f6bb4c9747369843223faf23673e,2016-09-11 23:43:42,-35.038940000000004,150.6683,False,False,,,0.08333333333333333,3017119.2104138993,2702207.7789311204,0.0
,0017f6bb4c9747369843223faf23673e,2016-09-11 23:43:47,-35.038940000000004,150.6683,False,False,,,0.08333333333333333,3017119.2104138993,2702207.7789311204,0.0
,0017f6bb4c9747369843223faf23673e,2016-09-11 23:43:52,-35.038940000000004,150.6683,False,False,,,0.08333333333333333,3017119.2104138993,2702207.7789311204,0.0
,0017f6bb4c9747369843223faf23673e,2016-09-11 23:43:57,-35.038940000000004,150.6683,False,False,,,0.08333333333333333,3017119.2104138993,2702207.7789311204,0.0
,0017f6bb4c9747369843223faf23673e,2016-09-11 23:44:02,-35.038940000000004,150.6683,False,False,,,0.08333333333333333,3017119.2104138993,2702207.7789311204,0.0
,0017f6bb4c9747369843223faf23673e,2016-09-11 23:44:07,-35.038940000000004,150.6683,False,True,,,0.08333333333333333,3017119.2104138993,2702207.7789311204,0.0
,041640aef216425cbccdf976e150dc49,2016-09-11 06:53:13,-28.34715,153.21382,True,False,,,,3313093.006897294,3427907.1408251836,
,041640aef216425cbccdf976e150dc49,2016-09-11 06:53:18,-28.34715,153.21382,False,False,,,0.08333333333333333,3313093.006897294,3427907.1408251836,0.0
,041640aef216425cbccdf976e150dc49,2016-09-11 06:53:24,-28.34715,153.21382,False,False,,,0.1,3313093.006897294,3427907.1408251836,0.0
,041640aef216425cbccdf976e150dc49,2016-09-11 06:53:29,-28.34715,153.21382,False,False,,,0.08333333333333333,3313093.006897294,3427907.1408251836,0.0
,041640aef216425cbccdf976e150dc49,2016-09-11 06:53:34,-28.34715,153.21382,False,False,,,0.08333333333333333,3313093.006897294,3427907.1408251836,0.0
,041640aef216425cbccdf976e150dc49,2016-09-11 06:53:39,-28.34715,153.21382,False,False,,,0.08333333333333333,3313093.006897294,3427907.1408251836,0.0
,041640aef216425cbccdf976e150dc49,2016-09-11 06:53:44,-28.34715,153.21382,False,False,,,0.08333333333333333,3313093.006897294,3427907.1408251836,0.0
,041640aef216425cbccdf976e150dc49,2016-09-11 06:53:49,-28.34715,153.21382,False,False,10s,,0.08333333333333333,3313093.006897294,3427907.1408251836,0.0
,041640aef216425cbccdf976e150dc49,2016-09-11 06:54:43,-28.34465,153.21794,False,False,,10s,0.9,3313523.9835605663,3428150.984838829,495.177531069
,041640aef216425cbccdf976e150dc49,2016-09-11 06:54:48,-28.34388,153.21819,False,False,,,0.08333333333333333,3313556.10820118,3428234.7934780037,89.7545571818
,041640aef216425cbccdf976e150dc49,2016-09-11 06:54:53,-28.34308,153.21826000000001,False,False,,,0.08333333333333333,3313570.7481902065,3428323.4889654657,89.8955993073
,041640aef216425cbccdf976e150dc49,2016-09-11 06:54:58,-28.34236,153.21817,False,False,,,0.08333333333333333,3313568.815507269,3428404.622567064,81.156617547
,041640aef216425cbccdf976e150dc49,2016-09-11 06:55:03,-28.34163,153.21823999999998,False,False,,,0.08333333333333333,3313582.7794644726,3428485.505134198,82.0791189459
,041640aef216425cbccdf976e150dc49,2016-09-11 06:55:08,-28.34089,153.21837,False,False,,,0.08333333333333333,3313602.765270803,3428566.99123152,83.9012306912
,041640aef216425cbccdf976e150dc49,2016-09-11 06:55:13,-28.340190000000003,153.21817,False,False,,,0.08333333333333333,3313589.7764805336,3428646.832989214,80.891377441
,041640aef216425cbccdf976e150dc49,2016-09-11 06:55:18,-28.33956,153.21768,False,False,,,0.08333333333333333,3313547.4726698427,3428721.3398755062,85.6789851944
,041640aef216425cbccdf976e150dc49,2016-09-11 06:55:23,-28.338890000000003,153.21722,False,False,,,0.08333333333333333,3313508.517090521,3428800.0550600295,87.8272021348
,041640aef216425cbccdf976e150dc49,2016-09-11 06:55:28,-28.33815,153.2169,False,False,,,0.08333333333333333,3313484.0625816286,3428885.387223092,88.7671169864
,041640aef216425cbccdf976e150dc49,2016-09-11 06:55:33,-28.33742,153.21678,False,False,10s,,0.08333333333333333,3313479.2621926866,3428967.8943151,82.6466210174
,041640aef216425cbccdf976e150dc49,2016-09-11 06:55:54,-28.33476,153.21816,False,False,,10s,0.35,3313641.2400893173,3429253.008039044,327.912602043
,041640aef216425cbccdf976e150dc49,2016-09-11 06:55:59,-28.33411,153.21874,False,False,,,0.08333333333333333,3313704.799595129,3429320.6034527514,92.7844315244
,041640aef216425cbccdf976e150dc49,2016-09-11 06:56:04,-28.333609999999997,153.21928,False,False,,,0.08333333333333333,3313762.9604015043,3429371.797525745,77.4823367476
,041640aef216425cbccdf976e150dc49,2016-09-11 06:56:09,-28.3331,153.21978000000001,False,False,,,0.08333333333333333,3313817.267994997,3429424.449444985,75.6408574161
,041640aef216425cbccdf976e150dc49,2016-09-11 06:56:14,-28.33268,153.22033000000002,False,False,,,0.08333333333333333,3313875.644654156,3429466.62788825,72.0198265122
,041640aef216425cbccdf976e150dc49,2016-09-11 06:56:19,-28.332309999999996,153.22101999999998,False,False,,,0.08333333333333333,3313947.365350069,3429502.0280566486,79.9814362515
,041640aef216425cbccdf976e150dc49,2016-09-11 06:56:24,-28.331909999999997,153.22171,False,False,,,0.08333333333333333,3314019.376518983,3429540.7763097906,81.7742965112
,041640aef216425cbccdf976e150dc49,2016-09-11 06:56:29,-28.331490000000002,153.22247,False,False,,,0.08333333333333333,3314098.4949758393,3429581.157853312,88.8279194426
,041640aef216425cbccdf976e150dc49,2016-09-11 06:56:34,-28.33107,153.22308,False,False,,,0.08333333333333333,3314162.799667403,3429622.821609886,76.622202846
,041640aef216425cbccdf976e150dc49,2016-09-11 06:56:39,-28.33062,153.2237,False,False,1min,,0.08333333333333333,3314228.3825506894,3429667.748045409,79.4952777778
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:04,-28.32268,153.22413,False,False,,1min,1.4166666666666667,3314347.604931285,3430550.340653146,890.608604981
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:09,-28.32265,153.22413999999998,False,False,,,0.08333333333333333,3314348.88266562,3430553.603772734,3.50436220651
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:14,-28.322409999999998,153.22413999999998,False,False,,,0.08333333333333333,3314351.202712628,3430580.39306373,26.8895654521
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:19,-28.321959999999997,153.22417,False,False,,,0.08333333333333333,3314358.5160152595,3430630.3664003895,50.5056310945
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:24,-28.32139,153.2244,False,False,,,0.08333333333333333,3314386.744259647,3430692.0235910034,67.8118200287
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:29,-28.32075,153.22471000000002,False,False,,,0.08333333333333333,3314423.5515431594,3430760.809972072,78.0150135556
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:34,-28.320090000000004,153.22502,False,False,,,0.08333333333333333,3314460.552651657,3430831.828773329,80.0796613505
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:39,-28.319390000000002,153.2253,False,False,,,0.08333333333333333,3314494.9776762337,3430907.5691273008,83.1966558035
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:44,-28.31871,153.22523999999999,False,False,,,0.08333333333333333,3314495.6254772777,3430983.986002746,76.4196211651
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:49,-28.31806,153.2254,False,False,,,0.08333333333333333,3314517.7143444763,3431055.172048454,74.5343622612
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:54,-28.317729999999997,153.22614,False,False,,,0.08333333333333333,3314594.0010308553,3431085.676044777,82.1593105518
,041640aef216425cbccdf976e150dc49,2016-09-11 06:58:59,-28.31744,153.22696000000002,False,False,,,0.08333333333333333,3314677.8037354117,3431111.0299278656,87.554055752
,041640aef216425cbccdf976e150dc49,2016-09-11 06:59:04,-28.317190000000004,153.2277,False,False,,,0.08333333333333333,3314753.317771485,3431132.602833111,78.5350869663
,041640aef216425cbccdf976e150dc49,2016-09-11 06:59:09,-28.316740000000003,153.22838000000002,False,False,,,0.08333333333333333,3314824.8398343483,3431177.0133182826,84.1884592411
,041640aef216425cbccdf976e150dc49,2016-09-11 06:59:14,-28.31632,153.22898999999998,False,False,,,0.08333333333333333,3314889.1578035215,3431218.6738047185,76.6315684861
,041640aef216425cbccdf976e150dc49,2016-09-11 06:59:19,-28.31618,153.22973000000002,False,False,,,0.08333333333333333,3314963.6091858004,3431227.966540776,75.0290828058
,041640aef216425cbccdf976e150dc49,2016-09-11 06:59:24,-28.316240000000004,153.23056,False,False,10s,,0.08333333333333333,3315045.016061034,3431214.1635533553,82.5687701074
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:00,-28.31622,153.2368,False,False,,10s,0.6,3315661.5940788183,3431162.9527105577,618.701060638
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:05,-28.31628,153.23767,False,False,,,0.08333333333333333,3315746.951055645,3431148.8009317275,86.5221725169
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:10,-28.316190000000002,153.23848999999998,False,False,,,0.08333333333333333,3315828.821466935,3431151.820197375,81.9260655092
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:15,-28.31608,153.23928,False,False,,,0.08333333333333333,3315907.9223099714,3431157.328310758,79.2923872899
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:20,-28.315959999999997,153.24013,False,False,,,0.08333333333333333,3315993.046915708,3431163.4377045166,85.3435597683
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:25,-28.31585,153.24086,False,False,,,0.08333333333333333,3316066.221305849,3431169.4587724833,73.4216904733
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:30,-28.315640000000002,153.24161,False,False,,,0.08333333333333333,3316142.340175301,3431186.47002415,77.9965702444
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:35,-28.315520000000003,153.24229,False,False,,,0.08333333333333333,3316210.6728366064,3431194.034843679,68.7501206952
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:40,-28.3158,153.24292,False,False,,,0.08333333333333333,3316270.191046654,3431157.3790998785,69.9003639534
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:45,-28.31643,153.24331999999998,False,False,,,0.08333333333333333,3316303.5983486366,3431083.6275836043,80.9650170043
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:50,-28.317159999999998,153.2433,False,False,,,0.08333333333333333,3316294.5494744107,3431002.3152978793,81.8142404144
,041640aef216425cbccdf976e150dc49,2016-09-11 07:00:55,-28.317859999999996,153.24352,False,False,,,0.08333333333333333,3316309.4977546446,3430922.2938973876,81.4056239986
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:00,-28.31843,153.24397,False,False,,,0.08333333333333333,3316348.4238671353,3430854.8111111745,77.9048693518
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:05,-28.3189,153.24441000000002,False,False,,,0.08333333333333333,3316387.3306849985,3430798.5761008947,68.3821384384
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:10,-28.31907,153.24512,False,False,,,0.08333333333333333,3316455.813679083,3430773.5116952187,72.9256121718
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:15,-28.31894,153.24593000000002,False,False,,,0.08333333333333333,3316537.081585611,3430781.0753221423,81.6191220472
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:20,-28.31849,153.24653999999998,False,False,,,0.08333333333333333,3316601.6964356154,3430826.0724683143,78.7389484606
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:25,-28.31819,153.24714,False,False,,,0.08333333333333333,3316663.8700485267,3430854.4118791674,68.3277421692
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:30,-28.318140000000003,153.2479,False,False,,,0.08333333333333333,3316739.424561517,3430853.4730366026,75.5603458075
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:35,-28.31826,153.24878999999999,False,False,,,0.08333333333333333,3316826.1716978583,3430832.442663625,89.2599700371
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:40,-28.31835,153.24962,False,False,,,0.08333333333333333,3316907.282881636,3430815.274969952,82.9081047902
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:45,-28.31788,153.25024,False,False,,,0.08333333333333333,3316973.0816163057,3430862.416241055,80.9430227092
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:50,-28.31738,153.25086000000002,False,False,,,0.08333333333333333,3317039.171954003,3430912.905732884,83.1692342283
,041640aef216425cbccdf976e150dc49,2016-09-11 07:01:55,-28.31683,153.25151,False,False,,,0.08333333333333333,3317108.7112597115,3430968.718375376,89.1670684745
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:00,-28.316709999999997,153.25218999999998,False,False,,,0.08333333333333333,3317177.0437552673,3430976.276133545,68.7491793218
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:05,-28.31718,153.25276000000002,False,False,,,0.08333333333333333,3317228.787561517,3430918.921518998,77.2461862817
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:10,-28.317429999999998,153.25348,False,False,,,0.08333333333333333,3317297.481436192,3430884.8354209512,76.6857907171
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:15,-28.31734,153.25421,False,False,,,0.08333333333333333,3317370.4613632746,3430888.613886939,73.0776748549
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:20,-28.31744,153.2549,False,False,,,0.08333333333333333,3317437.6467595445,3430871.527396936,69.3240622913
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:25,-28.31768,153.25571000000002,False,False,,,0.08333333333333333,3317515.3265179675,3430837.783135703,84.6925028254
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:30,-28.31772,153.25648999999999,False,False,,,0.08333333333333333,3317591.983477112,3430826.6198926177,77.4655238248
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:35,-28.317390000000003,153.25714,False,False,,,0.08333333333333333,3317659.3905714536,3430857.8719790736,74.2994567641
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:40,-28.316979999999997,153.25793000000002,False,False,,,0.08333333333333333,3317741.4033589168,3430896.8506683507,90.8043805399
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:45,-28.316879999999998,153.25883000000002,False,False,,,0.08333333333333333,3317831.2729349965,3430900.28150322,89.9350395155
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:50,-28.316879999999998,153.25966,False,False,,,0.08333333333333333,3317913.2574252845,3430893.150897957,82.2939984397
,041640aef216425cbccdf976e150dc49,2016-09-11 07:02:55,-28.31702,153.26041999999998,False,False,,,0.08333333333333333,3317986.968172472,3430870.994266205,76.9687636742
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:00,-28.31715,153.26102,False,False,,,0.08333333333333333,3318044.9715609695,3430851.328137054,61.2466302173
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:05,-28.31724,153.26161000000002,False,False,,,0.08333333333333333,3318102.375413002,3430836.2123748427,59.3606645465
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:10,-28.317109999999996,153.26231,False,False,,,0.08333333333333333,3318172.781018126,3430844.7072100453,70.9162284528
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:15,-28.31693,153.26303000000001,False,False,,,0.08333333333333333,3318245.6479429426,3430858.610600828,74.1814869594
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:20,-28.31672,153.26373999999998,False,False,,,0.08333333333333333,3318317.8187659774,3430875.9479799746,74.2240689614
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:25,-28.31658,153.26452,False,False,,,0.08333333333333333,3318396.2242418667,3430884.869691561,78.9114414205
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:30,-28.31643,153.26533999999998,False,False,,,0.08333333333333333,3318478.678130889,3430894.5630518617,83.021714321
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:35,-28.316159999999996,153.26613999999998,False,False,,,0.08333333333333333,3318560.322666856,3430917.821994168,84.8929246198
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:40,-28.3159,153.2669,False,False,,,0.08333333333333333,3318637.9194032163,3430940.308019356,80.7890761336
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:45,-28.315990000000003,153.26768,False,False,,,0.08333333333333333,3318714.090772745,3430923.554638012,77.9920080672
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:50,-28.31649,153.26832,False,False,,,0.08333333333333333,3318772.4484874085,3430862.2408633013,84.6463338247
,041640aef216425cbccdf976e150dc49,2016-09-11 07:03:55,-28.31703,153.26894,False,False,,,0.08333333333333333,3318828.441130006,3430796.6340602865,86.2521224487
,041640aef216425cbccdf976e150dc49,2016-09-11 07:04:00,-28.317359999999997,153.26972,False,False,,,0.08333333333333333,3318902.2782072783,3430753.0906509915,85.720140417
,041640aef216425cbccdf976e150dc49,2016-09-11 07:04:05,-28.317290000000003,153.27049,False,False,,,0.08333333333333333,3318979.015412299,3430754.280181699,76.7464241361
,041640aef216425cbccdf976e150dc49,2016-09-11 07:04:10,-28.31685,153.27107,False,False,,,0.08333333333333333,3319040.582581499,3430798.4026639806,75.7450312959
,041640aef216425cbccdf976e150dc49,2016-09-11 07:04:15,-28.31604,153.27137,False,False,,,0.08333333333333333,3319078.0903425524,3430886.23287213,95.5038093626
,041640aef216425cbccdf976e150dc49,2016-09-11 07:04:20,-28.3153,153.27164,False,False,,,0.08333333333333333,3319111.9547705934,3430966.5078957714,87.1256501106
,041640aef216425cbccdf976e150dc49,2016-09-11 07:04:25,-28.31467,153.27212,False,False,,,0.08333333333333333,3319165.4935030127,3431032.697868858,85.1322994301
,041640aef216425cbccdf976e150dc49,2016-09-11 07:04:30,-28.314090000000004,153.27257,False,False,,,0.08333333333333333,3319215.583382262,3431093.564835168,78.8275560383
,041640aef216425cbccdf976e150dc49,2016-09-11 07:04:35,-28.31362,153.2729,False,False,,,0.08333333333333333,3319252.750691902,3431143.186167385,61.9974637938
,041640aef216425cbccdf976e150dc49,2016-09-11 07:04:40,-28.313470000000002,153.27347,False,False,,,0.08333333333333333,3319310.513490827,3431155.0237210793,58.9632819398
,041640aef216425cbccdf976e150dc49,2016-09-11 07:04:45,-28.31383,153.27403,False,False,1min,,0.08333333333333333,3319362.3286307165,3431110.021135251,68.6297417526
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:00,-28.3139,153.28212,False,False,,1min,1.25,3320160.764183853,3431032.5453436133,802.185658562
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:05,-28.313309999999998,153.28264,False,False,,,0.08333333333333333,3320217.8727286183,3431093.9202174526,83.8347244525
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:10,-28.312790000000003,153.28321,False,False,,,0.08333333333333333,3320279.2393925865,3431147.050719585,81.1709166106
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:15,-28.312379999999997,153.28383,False,False,,,0.08333333333333333,3320344.474633338,3431187.4719906673,76.7431807512
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:20,-28.31237,153.28456,False,False,,,0.08333333333333333,3320416.6810589833,3431182.297446663,72.3916004115
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:25,-28.31233,153.2853,False,False,,,0.08333333333333333,3320490.1674120664,3431180.384717576,73.5112414669
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:30,-28.31226,153.28611999999998,False,False,,,0.08333333333333333,3320571.8483341006,3431181.1304155877,81.6843258519
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:35,-28.31273,153.28663,False,False,,,0.08333333333333333,3320617.647888221,3431124.2737479364,73.0087653233
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:40,-28.31338,153.28686000000002,False,False,,,0.08333333333333333,3320634.0356274974,3431049.7393348794,76.3147215702
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:45,-28.313640000000003,153.28741000000002,False,False,,,0.08333333333333333,3320685.8308440913,3431015.9774475833,61.8272552828
,041640aef216425cbccdf976e150dc49,2016-09-11 07:06:50,-28.313090000000003,153.28838000000002,False,False,10s,,0.08333333333333333,3320787.003532367,3431069.0047895624,114.227018915
,041640aef216425cbccdf976e150dc49,2016-09-11 07:07:19,-28.30998,153.29252,False,False,,10s,0.48333333333333334,3321226.259004893,3431380.4339445345,538.45472299
,041640aef216425cbccdf976e150dc49,2016-09-11 07:07:24,-28.30935,153.29295,False,False,,,0.08333333333333333,3321274.876211058,3431447.044141313,82.4654536771
,041640aef216425cbccdf976e150dc49,2016-09-11 07:07:29,-28.309040000000003,153.29368,False,False,,,0.08333333333333333,3321350.0093457936,3431475.3480059397,80.2875873845
,041640aef216425cbccdf976e150dc49,2016-09-11 07:07:34,-28.30913,153.29438000000002,False,False,,,0.08333333333333333,3321418.279666857,3431459.2627572645,70.1396604142
,041640aef216425cbccdf976e150dc49,2016-09-11 07:07:39,-28.30945,153.2951,False,False,,,0.08333333333333333,3321486.282856655,3431417.3322254806,79.8911967515
,041640aef216425cbccdf976e150dc49,2016-09-11 07:07:44,-28.30958,153.29578999999998,False,False,,,0.08333333333333333,3321553.1747374358,3431396.8675686126,69.9523115782
,041640aef216425cbccdf976e150dc49,2016-09-11 07:07:49,-28.30929,153.29639,False,False,,,0.08333333333333333,3321615.2718137614,3431424.058788669,67.789448562
,041640aef216425cbccdf976e150dc49,2016-09-11 07:07:54,-28.308729999999997,153.29689,False,False,,,0.08333333333333333,3321670.124203196,3431482.249646974,79.9684976533
,041640aef216425cbccdf976e150dc49,2016-09-11 07:07:59,-28.30818,153.2974,False,False,,,0.08333333333333333,3321725.8675354635,3431539.237772123,79.7180374842
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:04,-28.307709999999997,153.29795,False,False,,,0.08333333333333333,3321784.7825628924,3431586.950887237,75.8124119841
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:09,-28.30728,153.2986,False,False,,,0.08333333333333333,3321853.18641763,3431629.3356685075,80.4708458156
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:14,-28.30685,153.29927,False,False,,,0.08333333333333333,3321923.5665864237,3431671.5473303045,82.0682188859
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:19,-28.306720000000002,153.30004,False,False,,,0.08333333333333333,3322000.899035264,3431679.409515583,77.7310851652
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:24,-28.30643,153.30055,False,False,,,0.08333333333333333,3322054.1087060394,3431707.3751628,60.1111178427
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:29,-28.306070000000002,153.3012,False,False,,,0.08333333333333333,3322121.831674997,3431741.9448380754,76.0359321185
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:34,-28.30622,153.30186,False,False,,,0.08333333333333333,3322185.566246562,3431719.5022636433,67.5704429444
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:39,-28.3067,153.30225,False,False,,,0.08333333333333333,3322219.40821205,3431662.5571931335,66.2421292188
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:44,-28.30723,153.30268,False,False,,,0.08333333333333333,3322256.713122578,3431599.6856747274,73.1059790728
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:49,-28.307959999999998,153.30274,False,False,,,0.08333333333333333,3322255.5158201726,3431517.6863224693,82.0080929165
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:54,-28.30857,153.30296,False,False,,,0.08333333333333333,3322271.294722461,3431447.699285295,71.7437044617
,041640aef216425cbccdf976e150dc49,2016-09-11 07:08:59,-28.30892,153.30354,False,False,,,0.08333333333333333,3322325.172334732,3431403.6233213777,69.6095374158
,041640aef216425cbccdf976e150dc49,2016-09-11 07:09:04,-28.30878,153.30431000000002,False,False,,,0.08333333333333333,3322402.6008728994,3431412.5983052673,77.9469618302
,041640aef216425cbccdf976e150dc49,2016-09-11 07:09:09,-28.308459999999997,153.30512,False,False,,,0.08333333333333333,3322485.7380743553,3431441.3182226075,87.9581031966
,041640aef216425cbccdf976e150dc49,2016-09-11 07:09:14,-28.30813,153.30595,False,False,,,0.08333333333333333,3322570.9491078947,3431470.9807994147,90.2263193292
,041640aef216425cbccdf976e150dc49,2016-09-11 07:09:19,-28.30779,153.30676,False,False,,,0.08333333333333333,3322654.282707634,3431501.931635757,88.8956867108
,041640aef216425cbccdf976e150dc49,2016-09-11 07:09:24,-28.307470000000002,153.30754,False,False,,,0.08333333333333333,3322734.458101063,3431530.9086804898,85.2511749653
,041640aef216425cbccdf976e150dc49,2016-09-11 07:09:29,-28.307170000000003,153.30825,False,False,10s,,0.08333333333333333,3322807.523867804,3431558.257727211,78.016515085
,041640aef216425cbccdf976e150dc49,2016-09-11 07:09:54,-28.30898,153.31081,False,False,,10s,0.4166666666666667,3323042.7276326288,3431334.101615679,324.910408151
,041640aef216425cbccdf976e150dc49,2016-09-11 07:09:59,-28.30957,153.31143,False,False,,,0.08333333333333333,3323098.2078777114,3431262.8874498294,90.2746642868
