sessionID,time,x,y
s02,2016-09-11 07:10:19,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:10:24,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:10:29,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:10:34,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:10:39,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:10:44,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:10:49,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:10:54,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:10:59,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:04,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:09,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:15,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:20,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:25,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:30,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:35,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:40,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:45,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:50,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:11:55,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:00,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:05,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:10,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:15,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:20,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:25,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:30,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:35,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:40,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:45,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:50,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:12:55,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:00,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:05,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:10,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:15,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:20,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:25,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:30,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:35,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:40,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:45,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:50,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:13:55,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:00,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:05,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:10,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:15,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:20,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:25,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:30,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:35,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:40,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:45,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:50,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:14:55,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:00,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:05,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:10,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:15,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:20,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:25,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:30,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:35,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:40,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:45,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:50,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:15:55,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:16:00,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:16:05,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:16:10,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:16:15,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:16:20,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:16:25,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:16:30,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:16:35,-586137.4547878008,203618.0538403471
s02,2016-09-11 07:16:40,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:16:45,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:16:50,-586137.4547878008,203618.0538403471
s02,2016-09-11 07:16:55,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:00,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:05,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:10,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:15,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:20,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:25,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:30,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:35,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:40,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:45,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:50,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:17:55,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:00,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:05,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:10,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:15,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:20,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:25,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:30,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:35,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:40,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:45,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:50,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:18:55,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:00,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:06,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:11,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:16,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:21,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:26,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:31,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:36,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:41,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:46,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:51,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:19:56,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:01,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:06,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:11,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:16,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:21,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:26,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:31,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:36,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:41,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:46,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:51,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:20:56,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:01,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:06,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:11,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:16,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:21,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:26,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:31,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:36,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:41,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:46,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:51,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:21:56,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:22:01,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:22:06,-586136.5434176305,203618.11540932627
s02,2016-09-11 07:54:02,-586130.986740978,203630.72766504064
s02,2016-09-11 07:54:07,-586115.4934245881,203631.77431313042
s02,2016-09-11 07:54:12,-586126.5931553035,203619.90005048178
s02,2016-09-11 07:54:17,-586140.0392748576,203615.6543556992
s02,2016-09-11 07:54:22,-586139.2027165312,203616.82331352355
s02,2016-09-11 07:54:27,-586139.2027165312,203616.82331352355
s02,2016-09-11 07:54:32,-586140.1140865632,203616.7617442659
s02,2016-09-11 07:54:37,-586140.1140865632,203616.7617442659
s02,2016-09-11 07:54:42,-586140.1140865632,203616.7617442659
s02,2016-09-11 07:54:47,-586140.1140865632,203616.7617442659
s02,2016-09-11 07:54:52,-586140.1140865632,203616.7617442659
s30,2016-09-11 20:40:50,-3729.7650080733,-34565.083718120586
s30,2016-09-11 20:40:55,-3812.2011602520943,-34552.914048198145
s30,2016-09-11 20:41:00,-3876.9094608714804,-34542.956385652535
s30,2016-09-11 20:41:05,-3969.09750794759,-34527.46368697472
s30,2016-09-11 20:41:10,-4046.2173009989783,-34513.07443964807
s30,2016-09-11 20:41:15,-4128.654961931054,-34499.79818045162
s30,2016-09-11 20:41:20,-4211.092882637866,-34486.52272706898
s30,2016-09-11 20:41:25,-4289.098696113098,-34474.35550797405
s30,2016-09-11 20:41:30,-4362.672352413181,-34463.296400147956
s30,2016-09-11 20:41:35,-4426.495046888012,-34454.45217833901
s30,2016-09-11 20:41:40,-4452.199561201502,-34454.465701553505
s30,2016-09-11 20:41:45,-4456.6296157725155,-34457.797087821644
s30,2016-09-11 20:41:50,-4456.629029692616,-34458.90677008638
s30,2016-09-11 20:41:55,-4456.610275137238,-34494.416603997815
s30,2016-09-11 20:42:00,-4435.302094125655,-34562.09602493793
s30,2016-09-11 20:42:05,-4406.890171495732,-34655.29450755939
s30,2016-09-11 20:42:10,-4370.494418303017,-34762.914850607514
s30,2016-09-11 20:42:15,-4330.546912855934,-34884.959441786166
s30,2016-09-11 20:42:20,-4288.826260075904,-35010.33240754763
s30,2016-09-11 20:42:25,-4246.221112763975,-35134.595486947335
s30,2016-09-11 20:42:30,-4203.617218615487,-35258.858818360604
s30,2016-09-11 20:42:35,-4156.585439290386,-35378.68147870293
s30,2016-09-11 20:42:40,-4101.580336557701,-35495.17149917316
s30,2016-09-11 20:42:45,-4043.029660211876,-35616.098952665925
s30,2016-09-11 20:42:50,-3985.367412794847,-35735.91758049512
s30,2016-09-11 20:42:55,-3925.93437098898,-35855.73581195297
s30,2016-09-11 20:43:00,-3867.389218663331,-35975.55490281992
s30,2016-09-11 20:43:05,-3813.2771804318763,-36094.26674950309
s30,2016-09-11 20:43:10,-3778.6581029566005,-36222.97486972669
s30,2016-09-11 20:43:15,-3752.0145624806173,-36353.9060900067
s30,2016-09-11 20:43:20,-3724.4852080149576,-36485.9467323143
s30,2016-09-11 20:43:25,-3697.8423623749986,-36619.09758312022
s30,2016-09-11 20:43:30,-3670.3127863160335,-36755.57724075252
s30,2016-09-11 20:43:35,-3642.785057507921,-36889.837655866984
s30,2016-09-11 20:43:40,-3616.14334435435,-37026.3179627629
s30,2016-09-11 20:43:45,-3588.616413307376,-37162.798022159375
s30,2016-09-11 20:43:50,-3561.0908395932056,-37298.16852689767
s30,2016-09-11 20:43:55,-3534.452197145205,-37433.53953742422
s30,2016-09-11 20:44:00,-3506.9283724809065,-37568.910308463965
s30,2016-09-11 20:44:05,-3478.518950624857,-37705.390539759304
s30,2016-09-11 20:44:10,-3450.997815096751,-37838.54220072413
s30,2016-09-11 20:44:15,-3427.0224209139124,-37969.47605071962
s30,2016-09-11 20:44:20,-3423.4248494636267,-38101.52794936625
s30,2016-09-11 20:44:25,-3427.799275385216,-38238.02189911995
s30,2016-09-11 20:44:30,-3429.512998212129,-38381.172973018605
s30,2016-09-11 20:44:35,-3431.2244036030024,-38529.87256414117
s30,2016-09-11 20:44:40,-3439.1376309655607,-38677.46504310705
s30,2016-09-11 20:44:45,-3441.73515845323,-38825.05541259097
s30,2016-09-11 20:44:50,-3426.6152844978496,-38971.52892502211
s30,2016-09-11 20:44:55,-3407.952891292516,-39116.89139029896
s30,2016-09-11 20:45:00,-3388.4061735672876,-39260.03420289187
s30,2016-09-11 20:45:05,-3370.6349075972103,-39395.40995008964
s30,2016-09-11 20:45:10,-3353.7518050256185,-39526.34734857781
s30,2016-09-11 20:45:15,-3335.096715267282,-39659.50351561373
s30,2016-09-11 20:45:20,-3316.440030869562,-39798.208252094686
s30,2016-09-11 20:45:25,-3298.6714814263396,-39932.474635855295
s30,2016-09-11 20:45:30,-3281.7918603983708,-40060.08326184517
s30,2016-09-11 20:45:35,-3264.0244111474603,-40194.34980682796
s30,2016-09-11 20:45:40,-3245.370926320087,-40330.83549013687
s30,2016-09-11 20:45:45,-3225.8314636177383,-40469.54032000294
s30,2016-09-11 20:45:50,-3195.664889234584,-40606.021810723
s30,2016-09-11 20:45:55,-3153.9868233879097,-40738.060343960766
s30,2016-09-11 20:46:00,-3111.4264201601036,-40864.55030153785
s30,2016-09-11 20:46:05,-3067.980405230075,-40994.36929249484
s30,2016-09-11 20:46:10,-3019.220562864095,-41127.51574698696
s30,2016-09-11 20:46:15,-2973.116071442608,-41269.54107209947
s30,2016-09-11 20:46:20,-2909.304325301666,-41400.463557016104
s30,2016-09-11 20:46:25,-2813.619675418362,-41509.181835997384
s30,2016-09-11 20:46:30,-2699.3439439912327,-41604.57883340772
s30,2016-09-11 20:46:35,-2583.296535260044,-41709.96417943621
s30,2016-09-11 20:46:40,-2472.566214405466,-41813.13330283109
s30,2016-09-11 20:46:45,-2378.661468664184,-41927.405666067265
s30,2016-09-11 20:46:50,-2318.4046568330377,-42063.88235871028
s30,2016-09-11 20:46:55,-2286.48435041029,-42211.46420366177
s30,2016-09-11 20:47:00,-2253.680814565625,-42354.6071724575
s30,2016-09-11 20:47:05,-2222.6482564429753,-42502.18960598018
s30,2016-09-11 20:47:10,-2194.272999783512,-42650.88260566117
s30,2016-09-11 20:47:15,-2167.670856115874,-42795.137391855475
s30,2016-09-11 20:47:20,-2143.7265998977236,-42937.17357940879
s30,2016-09-11 20:47:25,-2119.785381813068,-43070.33223843202
s30,2016-09-11 20:47:30,-2099.386693243403,-43203.49189264607
s30,2016-09-11 20:47:35,-2078.10376568418,-43334.432010133285
s30,2016-09-11 20:47:40,-2051.5033303592354,-43488.67478313297
s30,2016-09-11 20:47:45,-2029.336731818039,-43618.505197514314
s30,2016-09-11 20:47:50,-2007.1710794176906,-43747.226005981676
s30,2016-09-11 20:47:55,-1985.0066257552244,-43873.727499071974
s30,2016-09-11 20:48:00,-1968.1614737887867,-43972.48761314014
s30,2016-09-11 20:48:05,-1945.1074688639492,-44122.29296922404
s30,2016-09-11 20:48:10,-1924.715851223562,-44247.6854439741
s30,2016-09-11 20:48:15,-1906.9860742958263,-44349.77470389195
s30,2016-09-11 20:48:20,-1885.7100143670104,-44476.276857499965
s30,2016-09-11 20:48:25,-1860.0012520975433,-44633.85002404358
s30,2016-09-11 20:48:30,-1841.3860894949175,-44743.70730626304
s30,2016-09-11 20:48:35,-1824.5450751599856,-44839.13879864244
s30,2016-09-11 20:48:40,-1813.0191154759377,-44920.14524074225
s30,2016-09-11 20:48:45,-1799.724763427861,-44992.27364436118
s30,2016-09-11 20:48:50,-1789.9716309695505,-45064.40283399727
s30,2016-09-11 20:48:55,-1782.8748562159017,-45134.31318592187
s30,2016-09-11 20:49:00,-1782.8612398682162,-45198.67649067007
s30,2016-09-11 20:49:06,-1786.389238044154,-45259.71141889598
s30,2016-09-11 20:49:11,-1789.9174206228927,-45319.636645833496
s30,2016-09-11 20:49:16,-1793.4453166811727,-45380.67159651173
s30,2016-09-11 20:49:21,-1796.0872434661724,-45445.03550868388
s30,2016-09-11 20:49:26,-1799.6136200758629,-45512.72876110859
s30,2016-09-11 20:49:31,-1804.9100898588076,-45581.53211949719
s30,2016-09-11 20:49:36,-1809.3208098597825,-45652.55473079067
s30,2016-09-11 20:49:41,-1812.846515155863,-45722.46745350724
s30,2016-09-11 20:49:46,-1818.1408289121464,-45800.14857041463
s30,2016-09-11 20:49:51,-1822.5496421116404,-45878.93922941107
s30,2016-09-11 20:49:56,-1828.729162670672,-45955.51086225547
s30,2016-09-11 20:50:01,-1831.3747378485277,-46001.00973486062
s30,2016-09-11 20:50:06,-1831.373049614951,-46008.777737153694
s30,2016-09-11 20:50:11,-1832.2560268538073,-46018.76536132349
s30,2016-09-11 20:50:16,-1834.0226996117271,-46035.41146660922
s30,2016-09-11 20:50:21,-1835.782837879844,-46082.01987250056
s30,2016-09-11 20:50:26,-1841.0801072833128,-46144.165067369584
s30,2016-09-11 20:50:31,-1844.6055845511146,-46212.96817944199
s30,2016-09-11 20:50:36,-1847.24807327101,-46271.78367277281
s30,2016-09-11 20:50:41,-1853.4243947495706,-46360.562275865115
s30,2016-09-11 20:50:46,-1856.066530735232,-46420.48751094239
s30,2016-09-11 20:50:51,-1859.590054681059,-46497.05869235983
s30,2016-09-11 20:50:56,-1866.6504306900315,-46589.166702908
s30,2016-09-11 20:51:01,-1873.7138599269092,-46666.84842635458
s30,2016-09-11 20:51:06,-1879.0065204845741,-46746.749210539274
s30,2016-09-11 20:51:11,-1882.5272188331,-46834.417638848536
s30,2016-09-11 20:51:16,-1887.815214375034,-46934.29337645369
s30,2016-09-11 20:51:21,-1896.6439980873838,-47030.840787312016
s30,2016-09-11 20:51:26,-1903.7032684232108,-47124.05867851619
s30,2016-09-11 20:51:31,-1909.8768570530228,-47219.49583472684
s30,2016-09-11 20:51:36,-1916.9343070653267,-47319.37209528359
s30,2016-09-11 20:51:41,-1923.991589215584,-47419.24838859588
s30,2016-09-11 20:51:46,-1929.2802477502264,-47512.465994596016
s30,2016-09-11 20:51:51,-1935.4512205878273,-47616.78102444019
s30,2016-09-11 20:51:56,-1941.6253647427075,-47706.66973217903
s30,2016-09-11 20:52:01,-1949.5651901103556,-47814.31439509895
s30,2016-09-11 20:52:06,-1956.618059922941,-47929.72693353612
s30,2016-09-11 20:52:11,-1962.7863178756088,-48042.91986633744
s30,2016-09-11 20:52:16,-1971.6032059332356,-48181.63704356272
s30,2016-09-11 20:52:21,-1979.539068672806,-48302.59853044944
s30,2016-09-11 20:52:26,-1986.5887606996112,-48427.998743138276
s30,2016-09-11 20:52:31,-1992.7586105749942,-48531.20435146708
s30,2016-09-11 20:52:36,-1998.9219888518564,-48661.04333330877
s30,2016-09-11 20:52:41,-1986.5024017277174,-48794.20713191619
s30,2016-09-11 20:52:46,-1952.8415885046124,-48950.670238351915
s30,2016-09-11 20:52:51,-1922.726637368556,-49083.83015225129
s30,2016-09-11 20:52:56,-1880.2242802819237,-49221.42634510854
s30,2016-09-11 20:53:01,-1805.8729993999004,-49347.91866865987
s30,2016-09-11 20:53:06,-1710.2911426997744,-49464.419828914106
s30,2016-09-11 20:53:11,-1650.0976579142734,-49607.56237909198
s30,2016-09-11 20:53:16,-1649.1820329744369,-49765.14325027261
s30,2016-09-11 20:53:21,-1707.5467947279103,-49908.30955593893
s30,2016-09-11 20:53:26,-1812.8061652081087,-50022.633389187045
s30,2016-09-11 20:53:31,-1915.409793974366,-50131.409334740136
s30,2016-09-11 20:53:36,-1997.6599388797767,-50251.2789856391
s30,2016-09-11 21:18:21,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:18:26,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:18:31,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:18:36,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:18:41,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:18:46,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:18:51,-3535.691818714142,-72380.47254140861
s30,2016-09-11 21:18:56,-3535.691818714142,-72380.47254140861
s30,2016-09-11 21:19:01,-3535.691818714142,-72380.47254140861
s30,2016-09-11 21:19:06,-3535.691818714142,-72380.47254140861
s30,2016-09-11 21:19:11,-3535.691818714142,-72380.47254140861
s30,2016-09-11 21:19:16,-3535.691818714142,-72380.47254140861
s30,2016-09-11 21:19:21,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:19:26,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:19:31,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:19:36,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:19:41,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:19:46,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:19:51,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:19:56,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:01,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:06,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:11,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:16,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:21,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:26,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:31,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:36,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:41,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:46,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:51,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:20:56,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:01,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:06,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:11,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:16,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:21,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:26,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:31,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:36,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:41,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:46,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:51,-3534.8094399780966,-72380.47217006003
s30,2016-09-11 21:21:56,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:01,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:06,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:11,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:16,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:21,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:26,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:31,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:36,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:41,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:46,-3534.8103739828803,-72378.25256613689
s30,2016-09-11 21:22:51,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:22:56,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:01,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:06,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:11,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:16,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:21,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:26,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:31,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:36,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:41,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:46,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:51,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:23:56,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:01,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:06,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:11,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:16,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:21,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:26,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:31,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:36,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:41,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:46,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:51,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:24:56,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:25:01,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:25:06,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:25:11,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:25:16,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:25:21,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:25:26,-3534.8099069804884,-72379.36236809986
s30,2016-09-11 21:25:31,-3536.5746646933258,-72379.36311089201
s30,2016-09-11 21:25:36,-3538.3426946857944,-72371.5952404216
s30,2016-09-11 21:25:41,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:25:46,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:25:51,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:25:56,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:01,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:06,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:11,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:16,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:21,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:26,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:31,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:36,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:41,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:46,-3537.4607823644765,-72370.48506686231
s30,2016-09-11 21:26:51,-3537.4607823644765,-72370.48506686231
